date,user_name,user_loc,message,full_name,country,country_code,geo_code,longitud_mensaje,palabras,refinado,latitud,longitud,states,Polaridad,Subjetividad,Label
2020-10-01 21:06:11,honorverity,"New York, USA","Mary Trump: Donald Trump’s debate attack on Biden children was ‘horrifying’

Mary Trump says . Trump’s attacks on .… https://t.co/1RKsmYNF0R","Amityville, NY",United States,US,[-73.415762  40.673832],140,20,"['mary', 'trump', 'donald', 'trump', 'debate', 'attack', 'biden', 'children', 'horrifying', 'mary', 'trump', 'says', 'trump', 'attacks']",-73.415762,40.673832,NY,-0.9,1.0,Negativa
2020-10-01 21:06:01,Queensgirl176,United States,@SceneSallard As I read the source document I believe Joe Biden ticks off more boxes in terms of Christian social j… https://t.co/uGkJA1Pxkb,"Rockville Centre, NY",United States,US,[-73.638157  40.668621],140,22,"['read', 'source', 'document', 'believe', 'joe', 'biden', 'ticks', 'boxes', 'terms', 'christian', 'social']",-73.638157,40.668621,NY,0.016666666666666666,0.03333333333333333,Positiva
2020-10-01 21:06:00,JessJess920,Chicago,@TheJuanWilliams you just can’t handle that Trump won the debate. @JoeBiden lost. He can’t beat Trump in economy.… https://t.co/tTZ6WrTAFh,"Alcoa, TN",United States,US,[-83.984194  35.815868],138,19,"['handle', 'trump', 'debate', 'lost', 'beat', 'trump']",-83.984194,35.815868,TN,0.0,0.0,Neutral
2020-10-01 21:00:30,MittiMegan,On deadline in Iowa,"He added, ”President Donald Trump took our case to the American people and he took the fight to Joe Biden, and in c… https://t.co/MbCJ4OqamM","Des Moines, IA",United States,US,[-93.60637   41.576437],140,24,"['added', 'president', 'donald', 'trump', 'took', 'case', 'american', 'people', 'took', 'fight', 'joe', 'biden']",-93.60637,41.576437,IA,0.0,0.0,Neutral
2020-10-01 20:58:06,JoAnnAn70552574,United States,@HKrassenstein He’s already blaming Joe. Joe said he’s ready for another. tRump is too stupid to debate. That is wh… https://t.co/rxbay6fAzJ,"Florida, USA",United States,US,[-83.804475  27.698682],140,21,"['already', 'blaming', 'joe', 'joe', 'said', 'ready', 'another', 'trump', 'stupid', 'debate']",-83.804475,27.698682,FL,-0.29999999999999993,0.75,Negativa
2020-10-01 20:48:15,J_D_R24,"Nashville, TN",@JoeBiden Look it’s Joe Biden and a KKK member. Ole Robert Byrd...what did you say about ole Robert??? Was it he’s… https://t.co/JCalK0R0co,"Nashville, TN",United States,US,[-86.791549  36.200008],139,22,"['look', 'joe', 'biden', 'kkk', 'member', 'ole', 'robert', 'byrd', 'say', 'ole', 'robert']",-86.791549,36.200008,TN,0.0,0.0,Neutral
2020-10-01 20:46:06,J_D_R24,"Nashville, TN",@JoeBiden Just wondering when you will call Robert Byrd what he was... A racist piece of shit! That’s right everyon… https://t.co/LrpdL7gYtO,"Nashville, TN",United States,US,[-86.791549  36.200008],140,21,"['wondering', 'call', 'robert', 'byrd', 'racist', 'piece', 'shit', 'right']",-86.791549,36.200008,TN,0.042857142857142844,0.6678571428571429,Positiva
2020-10-01 20:41:09,srgoodie0718,United States,@JoeBiden Maureen and I have already voted by mail.  We stand shoulder to shoulder w/fellow citizens who want to re… https://t.co/EI7Z7NsI4v,"Florida, USA",United States,US,[-83.804475  27.698682],140,21,"['maureen', 'already', 'voted', 'mail', 'stand', 'shoulder', 'shoulder', 'citizens', 'want']",-83.804475,27.698682,FL,0.0,0.0,Neutral
2020-10-01 20:37:57,ThomasGWatts1,"Portland, OR",@M_J_Pridgen2 @OldManOfTheSea_ @milkman76 @GoofySchmuck @healthyone99 @JosephGoulette @RealSteveCox @JoeBiden How o… https://t.co/6r9JDp1pvU,"Portland, OR",United States,US,[-122.630908   45.536402],140,11,[],-122.630908,45.536402,OR,0.0,0.0,Neutral
2020-10-01 20:35:32,Cathy45836270,United States,@blane1122 @takenotepod @jalen_drummond @HWFields45 @PressSec @POTUS Biden could answer anything because Trump kept… https://t.co/3JFbIYqy1d,"Des Peres, MO",United States,US,[-90.449582  38.593522],140,14,"['biden', 'could', 'answer', 'anything', 'trump']",-90.449582,38.593522,MO,0.0,0.0,Neutral
2020-10-01 20:34:13,Lindalo62382451,United States,@realDonaldTrump They need to implement a toddler rule in the next debate thanks to you Donald! What freaking unive… https://t.co/fm6bxxZQIQ,"Pennsylvania, USA",United States,US,[-77.604684  41.117936],140,20,"['need', 'implement', 'toddler', 'rule', 'next', 'debate', 'thanks', 'donald', 'freaking']",-77.604684,41.117936,PA,0.1,0.1,Positiva
2020-10-01 20:31:43,butchdority,"Washington, DC","@UKSpunkyMonkey @murray_nyc @realDonaldTrump Bongino! 🤣

Here is a more accurate and balanced accounting of the ina… https://t.co/TsONDvMr63","Washington, DC",United States,US,[-77.014398  38.898603],140,17,"['bongino', 'accurate', 'balanced', 'accounting']",-77.014398,38.898603,DC,0.4000000000000001,0.6333333333333334,Positiva
2020-10-01 20:31:04,WonderWoman3Way,"Miami, FL",@Vangie4Congress @JoeBiden @KamalaHarris I didn’t put him in office.  Talk to the people who did please.  It’s not… https://t.co/KFKOvmD32c,"The Hammocks, FL",United States,US,[-80.457202  25.671741],139,19,"['put', 'office', 'talk', 'people', 'please']",-80.457202,25.671741,FL,0.0,0.0,Neutral
2020-10-01 20:24:00,maxlezar123,United Kingdom,Just listened to @realDonaldTrump @JoeBiden on the #USdebate I do think Donald Trump has got a good point.  Joe Bid… https://t.co/XK3iVEujOk,"Newport, Wales",United Kingdom,GB,[-3.025835 51.585661],140,21,"['listened', 'usdebate', 'think', 'donald', 'trump', 'got', 'good', 'point', 'joe']",-3.025835,51.585661,Non_USA,0.7,0.6000000000000001,Positiva
2020-10-01 20:19:29,Kevyn17188307,"Arizona, USA",Donald Trump is going to lose the election he needs to get over it peaceful transfer of power to Joe Biden when he… https://t.co/OmHhbTZjAc,"Tucson, AZ",United States,US,[-110.915574   32.18939 ],139,24,"['donald', 'trump', 'going', 'lose', 'election', 'needs', 'get', 'peaceful', 'transfer', 'power', 'joe', 'biden']",-110.915574,32.18939,AZ,0.25,0.5,Positiva
2020-10-01 19:55:35,BusinessFuckin,United States,@rachel__skye @WitheredDGX @JoeBiden And will throw your votes at these morons because Kamilla is a black woman and… https://t.co/TRbvpNtz9f,"Avondale, AZ",United States,US,[-112.315212   33.439296],140,19,"['throw', 'votes', 'morons', 'kamilla', 'black', 'woman']",-112.315212,33.439296,AZ,-0.48333333333333334,0.7166666666666667,Negativa
2020-10-01 19:48:23,brock_busick,"Pville, IA / Stillwater, OK",@KylieBusick You must not be friends w many pville people on Facebook 😂  literally saw someone share an article abo… https://t.co/j0EGSeGJ9J,"Stillwater, OK",United States,US,[-97.080205  36.129689],140,21,"['must', 'friends', 'many', 'pville', 'people', 'facebook', 'literally', 'saw', 'someone', 'share', 'article']",-97.080205,36.129689,OK,0.5,0.5,Positiva
2020-10-01 19:46:52,BusinessFuckin,United States,"@rachel__skye @WitheredDGX @JoeBiden I'm gonna say some shit you dont like, but I hope you listen.  Biden is a fuck… https://t.co/VYKTVHEvb8","Avondale, AZ",United States,US,[-112.315212   33.439296],140,21,"['gon', 'say', 'shit', 'dont', 'like', 'hope', 'listen', 'biden']",-112.315212,33.439296,AZ,-0.2,0.8,Negativa
2020-10-01 19:35:50,bobbos100,"Pompano Beach, FL",@Kris_Sacrebleu What !! Do the two Donald’s know this? Since both used disgusting 🤢 remarks about Biden’s son abd h… https://t.co/wq16jZPsDk,"Pompano Beach, FL",United States,US,[-80.138645  26.251895],140,21,"['two', 'donald', 'know', 'since', 'used', 'disgusting', 'remarks', 'biden', 'son', 'abd']",-80.138645,26.251895,FL,-1.0,1.0,Negativa
2020-10-01 19:32:14,susan98077774,"Philadelphia, PA","@KhiveBidenBro @ChrisDJackson @realDonaldTrump @JoeBiden You go Biden, I think you handled your self very Presidential unlike tRump!!","Philadelphia, PA",United States,US,[-75.117998  40.004866],133,17,"['biden', 'think', 'handled', 'self', 'presidential', 'unlike', 'trump']",-75.117998,40.004866,PA,0.0,0.0,Neutral
2020-10-01 19:27:59,malonep18,United States,@StephenMcDonell @JackPosobiec You do realize that that means Donald Trump actually won then. This is why the Dems… https://t.co/uNaK0R1KYg,"Ocala, FL",United States,US,[-82.160866  29.120222],139,19,"['realize', 'means', 'donald', 'trump', 'actually']",-82.160866,29.120222,FL,0.0,0.1,Neutral
2020-10-01 19:27:11,GaryEll34913428,United States,@JedediahBila @FoxNewsSunday Chris Wallace was in Joe Biden's corner all night....the Donald was debating them both,"Corbin, KY",United States,US,[-84.057297  36.9385  ],115,16,"['chris', 'wallace', 'joe', 'biden', 'corner', 'night', 'donald', 'debating']",-84.057297,36.9385,KY,0.0,0.0,Neutral
2020-10-01 19:25:06,MarcosP_do_DF,DF Brazil,@JoeBiden Brazil hate you biden BRAZILIANS SUPPORT TRUMP!,"Brasília, Brazil",Brazil,BR,[-47.796623 -15.776254],57,8,"['brazil', 'hate', 'biden', 'brazilians', 'support', 'trump']",-47.796623,-15.776254,Non_USA,-0.8,0.9,Negativa
2020-10-01 19:21:49,scifisportsguy,"Plymouth, MA",@unleashthetea @JoeBiden Can’t wait to vote for Biden and end tRump’s criminal reign of terror.,"Canton, MA",United States,US,[-71.122066  42.181456],95,15,"['wait', 'vote', 'biden', 'end', 'trump', 'criminal', 'reign', 'terror']",-71.122066,42.181456,MA,-0.4,0.55,Negativa
2020-10-01 19:13:51,spielberg_indy,United States,"Joe Biden is a product of the left. The Democrats are Socialists. Stand with Justice, Judge Amy Barrett and PRESIDENT DONALD J. TRUMP 🇺🇸","Indianapolis, IN",United States,US,[-86.142922  39.779562],136,24,"['joe', 'biden', 'product', 'left', 'democrats', 'socialists', 'stand', 'justice', 'judge', 'amy', 'barrett', 'president', 'donald', 'trump']",-86.142922,39.779562,IN,0.0,0.0,Neutral
2020-10-01 19:12:56,NMCovid19,"Albuquerque, NM",@zevasmomdebbi @GovMLG My friends family and co-workers pay the taxes that we owe. Mainly because people like us ca… https://t.co/gajnmGFlBP,"Agua Fria, NM",United States,US,[-106.007357   35.67019 ],140,20,"['friends', 'family', 'pay', 'taxes', 'owe', 'mainly', 'people', 'like']",-106.007357,35.67019,NM,0.16666666666666666,0.3333333333333333,Positiva
2020-10-01 19:06:09,retrodiva68,Washington State ,‘Move to Canada’ searches explode during chaotic Trump-Biden debate - National | https://t.co/zbtTpWTqAp https://t.co/sLX9g8RrrC,"Washington, USA",United States,US,[-120.882482   47.273022],128,14,"['move', 'canada', 'searches', 'explode', 'chaotic', 'debate', 'national']",-120.882482,47.273022,WA,0.0,0.0,Neutral
2020-10-01 19:00:03,trump_friends,"Bexley, London",Congratulations to President Trump for winning the debate against Joe Biden &amp; Chris Wallace. 📺 We're proud of you h… https://t.co/hSPswSp5ze,"Camberwell, London",United Kingdom,GB,[-0.070603 51.464686],144,21,"['congratulations', 'president', 'trump', 'winning', 'debate', 'joe', 'biden', 'amp', 'chris', 'wallace', 'proud']",-0.070603,51.464686,Non_USA,0.65,0.875,Positiva
2020-10-01 18:52:23,rtdominique_rob,"Niagara Falls, NY","@realDonaldTrump @DonaldJTrumpJr  On days like today when it’s a mix of sun and cloud, a little nip in the air, bir… https://t.co/JGimnkRLX4","Milton, Ontario",Canada,CA,[-79.943748  43.523123],140,22,"['days', 'like', 'today', 'mix', 'sun', 'cloud', 'little', 'nip', 'air']",-79.943748,43.523123,Non_USA,-0.1875,0.5,Negativa
2020-10-01 18:51:10,coder_blvck,Africa,A short summary of Joe Biden and Donald Trump Presidential Debate https://t.co/h7ub5qEGhh,"Lagos, Nigeria",Nigeria,NG,[3.338605 6.493112],89,12,"['short', 'summary', 'joe', 'biden', 'donald', 'trump', 'presidential', 'debate']",3.338605,6.493112,Non_USA,0.0,0.3,Neutral
2020-10-01 18:46:21,rtdominique_rob,"Niagara Falls, NY",@itsJeffTiedrich @realDonaldTrump After which Joe Biden could call Donald Trump into the White House boardroom and… https://t.co/iCeHPNGhmJ,"Milton, Ontario",Canada,CA,[-79.943748  43.523123],139,17,"['joe', 'biden', 'could', 'call', 'donald', 'trump', 'white', 'house', 'boardroom']",-79.943748,43.523123,Non_USA,0.0,0.0,Neutral
2020-10-01 18:46:03,pshnyc601,"Phoenix, AZ","""Who and what Trump is could not have been more vividly displayed in all the psychological reality. Debate one was… https://t.co/FZkUutVjV1","Phoenix, AZ",United States,US,[-112.124677   33.552863],139,21,"['trump', 'could', 'vividly', 'displayed', 'psychological', 'reality', 'debate', 'one']",-112.124677,33.552863,AZ,0.0625,0.425,Positiva
2020-10-01 18:44:48,rtdominique_rob,"Niagara Falls, NY","@itsJeffTiedrich @realDonaldTrump Tell us all.....what color does Adderall change the sky to in your world?

Presid… https://t.co/Xj9g0A5ent","Milton, Ontario",Canada,CA,[-79.943748  43.523123],140,17,"['tell', 'color', 'adderall', 'change', 'sky', 'world']",-79.943748,43.523123,Non_USA,0.0,0.0,Neutral
2020-10-01 18:32:54,cplloyd95,Denver,"Donald Trump attacks Joe Biden saying Biden won’t go to next debates (joe Biden said he will)
 
Now Donald Trump is… https://t.co/eN9uOLLAma","Denver, CO",United States,US,[-104.922093   39.713563],140,22,"['donald', 'trump', 'attacks', 'joe', 'biden', 'saying', 'biden', 'next', 'debates', 'joe', 'biden', 'said', 'donald', 'trump']",-104.922093,39.713563,CO,0.0,0.0,Neutral
2020-10-01 18:29:39,kaesxe,나는 케빈 tbh와 미치도록 사랑한다,@BeardedBob7282 @iluvfreeedom @JoeBiden This is also a semi-separate topic but he decided to mention Joe Biden’s so… https://t.co/FdaRB7y0Yi,"Florida, USA",United States,US,[-83.804475  27.698682],140,18,"['also', 'topic', 'decided', 'mention', 'joe', 'biden']",-83.804475,27.698682,FL,0.0,0.0,Neutral
2020-10-01 18:29:38,Lindalo62382451,United States,@realDonaldTrump They need to implement a toddler rule in the next debate thanks to you Donald! What freaking unive… https://t.co/KeJJmHCvmr,"Pennsylvania, USA",United States,US,[-77.604684  41.117936],140,20,"['need', 'implement', 'toddler', 'rule', 'next', 'debate', 'thanks', 'donald', 'freaking']",-77.604684,41.117936,PA,0.1,0.1,Positiva
2020-10-01 18:29:08,Sailingflyingd,United States,@12cocomero12 @TrumpWarRoom @JoeBiden Joe Biden had Shokin fired - threatened to withhold US aid if Ukraine didn’t… https://t.co/64QetAr6z4,"Florida, USA",United States,US,[-83.804475  27.698682],139,18,"['joe', 'biden', 'shokin', 'fired', 'threatened', 'withhold', 'aid', 'ukraine']",-83.804475,27.698682,FL,0.0,0.0,Neutral
2020-10-01 18:26:00,Sailingflyingd,United States,"@12cocomero12 @TrumpWarRoom @JoeBiden Hunter Biden receives a job with the Burisma in Ukraine, w no experience afte… https://t.co/I3EUJhWVYx","Florida, USA",United States,US,[-83.804475  27.698682],140,18,"['hunter', 'biden', 'receives', 'job', 'burisma', 'ukraine', 'experience']",-83.804475,27.698682,FL,0.0,0.0,Neutral
2020-10-01 18:20:41,bgerrywalsh,United States,@JoeBiden Joe  Biden ha has stated that.  You have to listen. better.,"Clearwater, FL",United States,US,[-82.75534  27.99271],69,12,"['joe', 'biden', 'stated', 'listen', 'good']",-82.75534,27.99271,FL,0.7,0.6000000000000001,Positiva
2020-10-01 18:15:55,RealAutismSpeak,"Sandusky, OH",@gtconway3d @EricIdle @JoeBiden @realDonaldTrump Um....Joe Biden goes into his laughing fits when he gets frustrate… https://t.co/PCPx3c1cL1,"Sandusky, OH",United States,US,[-82.702766  41.450873],140,16,"['joe', 'biden', 'goes', 'laughing', 'fits', 'gets']",-82.702766,41.450873,OH,0.0,0.0,Neutral
2020-10-01 18:13:25,AngryAfrican,Here be dragons,@Nataliew1020 @richardmarx @JoeBiden You don’t have to agree with Biden on everything to support and feel his human… https://t.co/xREM7Fl3lL,"Issaquah, WA",United States,US,[-122.042544   47.542814],140,19,"['agree', 'biden', 'everything', 'support', 'feel']",-122.042544,47.542814,WA,0.0,0.0,Neutral
2020-10-01 18:08:58,KSelvester,"Florida, USA",@nedryun @Joe I couldn't have said this better myself. What makes my skin BOIL is that everyone is allowing… https://t.co/IsDpFXQyT5,"Beverly Hills, FL",United States,US,[-82.456011  28.920032],132,20,"['could', 'said', 'good', 'makes', 'skin', 'boil', 'everyone']",-82.456011,28.920032,FL,0.7,0.6000000000000001,Positiva
2020-10-01 18:05:41,ThomasGWatts1,"Portland, OR","@milkman76 @GoofySchmuck @healthyone99 @JosephGoulette @RealSteveCox @JoeBiden No, and believe me, I’m struggling w… https://t.co/WSiCvV0HTm","Portland, OR",United States,US,[-122.630908   45.536402],140,14,"['believe', 'struggling']",-122.630908,45.536402,OR,0.0,0.0,Neutral
2020-10-01 18:03:15,Ben9abu,Guinea,"Donald Trump vs Joe Biden 
On attend https://t.co/ISMNMEbJBB",Guinea,Guinea,GN,[-11.39763    9.933129],60,8,"['donald', 'trump', 'joe', 'biden', 'attend']",-11.39763,9.933129,Non_USA,0.0,0.0,Neutral
2020-10-01 17:58:35,marilyn97281552,United States,@kayleighmcenany @realDonaldTrump Joe Biden was LIGHT on rudeness and HEAVY on truth. Too bad Donald was too scared to let him talk,"Tulsa, OK",United States,US,[-95.913642  36.109392],131,22,"['joe', 'biden', 'light', 'rudeness', 'heavy', 'truth', 'bad', 'donald', 'scared', 'let', 'talk']",-95.913642,36.109392,OK,-0.1666666666666666,0.6222222222222222,Negativa
2020-10-01 17:57:20,wacmando,Huskerland USA,@RealCandaceO @JoeBiden Joe Biden is racist....said @KamalaHarris,"Lincoln, NE",United States,US,[-96.696562  40.803235],65,7,"['joe', 'biden', 'racist', 'said']",-96.696562,40.803235,NE,0.0,0.0,Neutral
2020-10-01 17:55:14,fredhsteel,United States,@Scaramucci @realDonaldTrump will win the election on 11/3 and @Scaramucci knows it. The voters know that @JoeBiden… https://t.co/B39KewOhfO,"Maryland, USA",United States,US,[-77.236968  38.805114],140,18,"['win', 'election', 'knows', 'voters', 'know']",-77.236968,38.805114,MD,0.8,0.4,Positiva
2020-10-01 17:54:23,pastorbillCCGC,"naples, florida",Joe Biden Says He's 'Proud' of Hunter as Donald Trump Attacks https://t.co/B4hVgDYUEX via @BreitbartNews,"Florida, USA",United States,US,[-83.804475  27.698682],104,14,"['joe', 'biden', 'says', 'hunter', 'donald', 'trump', 'attacks', 'via']",-83.804475,27.698682,FL,0.0,0.0,Neutral
2020-10-01 17:49:15,aerovulpe,Toronto ON,@ZackTajiri @paulg @_JacksonRhodes_ @JoeBiden Biden isn't actively trying to divide America like Trump has over the… https://t.co/trFlYQ7bQe,"Toronto, Ontario",Canada,CA,[-79.27257   43.629311],140,17,"['biden', 'actively', 'trying', 'divide', 'america', 'like', 'trump']",-79.27257,43.629311,Non_USA,-0.13333333333333333,0.6,Negativa
