user_name,message,refinado,nLabel,neg_scores,neu_scores,pos_scores,compound_scores,NOUN,PRON,VERB,ADJ,ADV
sfiliatreault,@gnuseibeh @realDonaldTrump @JoeBiden Nope. Biden pulled negative adds. Trump officials refused to do the same.,"['nope', 'biden', 'pulled', 'negative', 'adds', 'trump', 'officials', 'refused']",-1,0.196,0.536,0.268,0.2018,3.0,0.0,2.0,1.0,0.0
chessman7,@AndrewSolender @JoeBiden @TimMurtaugh Biden did not attack Trump today.,"['biden', 'attack', 'trump', 'today']",0,0.508,0.492,0.0,-0.4767,2.0,0.0,2.0,0.0,1.0
LowellCouncilor,JOE BIDEN SHOULD PULL NEGATIVE ADS NOT BECAUSE DONALD TRUMP IS AT WALTER REED! BIDEN SHOULD PULL THE ADS THEY ARE D… https://t.co/XgZyW603Vu,"['joe', 'biden', 'pull', 'negative', 'ads', 'donald', 'trump', 'walter', 'reed', 'biden', 'pull', 'ads']",-1,0.252,0.748,0.0,-0.5719,2.0,0.0,0.0,0.0,0.0
JuliaTH26882166,@BreitbartNews Donald Trump definitely does not need our sympathy. Now Joe Biden is another story.,"['donald', 'trump', 'definitely', 'need', 'sympathy', 'joe', 'biden', 'another', 'story']",0,0.0,0.574,0.426,0.6369,3.0,1.0,2.0,0.0,1.0
Frenchie639,"@jmartNYT @TruthDrivenLife @JoeBiden Ya know, I despise trump and his entire troop of trollops, traitors and tramps… https://t.co/AeivBX9kD0","['know', 'despise', 'trump', 'entire', 'troop', 'trollops', 'traitors']",0,0.286,0.714,0.0,-0.34,3.0,2.0,2.0,1.0,0.0
ritamary6,@ljmontello @jmartNYT @JoeBiden Since Bernie &amp;  his cult followers are  responsible for putting Trump in the White… https://t.co/7PPlMdyoMh,"['since', 'bernie', 'amp', 'cult', 'followers', 'responsible', 'putting', 'trump']",1,0.0,0.753,0.247,0.3182,3.0,1.0,2.0,1.0,0.0
Lolaatrichvale,"@JoeBiden The Trump campaign just sent out a fundraising email with the subject line ""Lyin' Obama."" The email goes… https://t.co/U8QeRtxVsM","['trump', 'campaign', 'sent', 'fundraising', 'email', 'subject', 'line', 'lyin', 'obama', 'email']",-1,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0
Lolaatrichvale,"The @realDonaldTrump campaign just sent out a fundraising email with the subject line ""Lyin' Obama."" The email goes… https://t.co/dyhxaqyMm1","['campaign', 'sent', 'fundraising', 'email', 'subject', 'line', 'lyin', 'obama', 'email']",-1,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0
Evelyn69049833,@JoeBiden We are very proud of Joe Biden !  We are happy to see the actions of a true President. We regret actions… https://t.co/3c4VHKAaYx,"['proud', 'joe', 'biden', 'happy', 'see', 'actions', 'true', 'president', 'regret']",1,0.161,0.287,0.552,0.7783,3.0,1.0,2.0,1.0,1.0
Coolblujay1914,@ElizabethKlave3 @JoeBiden Tell that same message to Trump.  All he does is send negative messages which causes oth… https://t.co/2HzLSQHA7b,"['tell', 'message', 'trump', 'send', 'negative', 'messages', 'causes']",-1,0.381,0.619,0.0,-0.5719,3.0,1.0,2.0,1.0,0.0
JRiv1972,@anthonySharksFB @stee8883 @JoeBiden No we aren’t obsessed but he is in no way as dangerous to the world as tRump i… https://t.co/hwmlRxkfZp,"['obsessed', 'way', 'dangerous', 'world', 'trump']",-1,0.615,0.385,0.0,-0.5859,2.0,1.0,2.0,1.0,0.0
JRiv1972,@ShelleyGldschmt @JoeBiden You are on the wrong Twitter page. I believe you meant to send this to @realDonaldTrump… https://t.co/D84oK4rzeb,"['wrong', 'twitter', 'page', 'believe', 'meant', 'send']",-1,0.383,0.617,0.0,-0.4767,2.0,1.0,2.0,1.0,0.0
RussOnPolitics,@JoeBiden Joe Biden and Kamala Harris will restore decency and honor to the White House—two attributes that are so… https://t.co/9y5BpUr1qc,"['joe', 'biden', 'kamala', 'harris', 'restore', 'decency', 'honor', 'white', 'attributes']",0,0.0,0.565,0.435,0.6597,2.0,0.0,3.0,1.0,0.0
salgadomeche1,"@gnuseibeh @realDonaldTrump @JoeBiden Screw you,  Biden already temporarily suspended his aids against trump but tr… https://t.co/2lNsdmAT4f","['screw', 'biden', 'already', 'temporarily', 'suspended', 'aids', 'trump']",0,0.474,0.526,0.0,-0.5423,3.0,1.0,1.0,1.0,1.0
JamieLight,Joe Biden is paying more for Donald Trump’s healthcare than Donald Trump is.,"['joe', 'biden', 'paying', 'donald', 'trump', 'healthcare', 'donald', 'trump']",0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
RussTaylorPhD,@AndrewSolender @JoeBiden @TimMurtaugh Trump is his own worse enemy at this point. I’m not sure negative ads about… https://t.co/tX4NuRzbHr,"['trump', 'bad', 'enemy', 'point', 'sure', 'negative', 'ads']",-1,0.669,0.188,0.144,-0.8555,3.0,1.0,2.0,1.0,1.0
DalineMagee,@JoeBiden shows unparalleled Grace to Trump and his family; but I seriously doubt Trump would reciprocate if the ta… https://t.co/uK48M4ETVq,"['shows', 'unparalleled', 'grace', 'trump', 'family', 'seriously', 'doubt', 'trump', 'would', 'reciprocate']",-1,0.3,0.5,0.2,-0.1027,3.0,2.0,3.0,0.0,1.0
RussOnPolitics,@AndrewSolender @JoeBiden @TimMurtaugh Of course the Trump campaign is not going to take down their negative ads. T… https://t.co/zyiR4b67Qz,"['course', 'trump', 'campaign', 'going', 'take', 'negative', 'ads']",-1,0.381,0.619,0.0,-0.5719,2.0,1.0,3.0,1.0,1.0
cathy_sikorski,"@gnuseibeh @FridaGhitis @realDonaldTrump @JoeBiden Are you really that dense? Joe Biden, or any one else for that m… https://t.co/QGM45QJGQn","['really', 'dense', 'joe', 'biden', 'one', 'else']",1,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
lauriedtmann,@Gray_is_good @starfirst @BogusLobster @JoeBiden And Trump’s ads tonight are much more negative &amp; more lie-filled than Biden’s - status-quo,"['trump', 'ads', 'tonight', 'much', 'negative', 'amp', 'biden']",-1,0.381,0.619,0.0,-0.5719,3.0,0.0,2.0,1.0,2.0
AKkevi7,@JoeBiden Thank you future President Biden for doing what’s best for the American people trying to unite us and bri… https://t.co/l9U0PbgLYx,"['thank', 'future', 'president', 'biden', 'best', 'american', 'people', 'trying', 'unite']",1,0.0,0.511,0.489,0.7717,3.0,1.0,3.0,2.0,0.0
jmpacific,"@AndrewSolender @JoeBiden @TimMurtaugh Jake Tapper   Three points about these Biden remarks in Grand Rapids:
1) tak… https://t.co/jmyiJCdatP","['jake', 'tapper', 'three', 'points', 'biden', 'remarks', 'grand', 'rapids']",1,0.0,0.7,0.3,0.4588,3.0,0.0,0.0,0.0,0.0
Civic_Socialite,"“Joe Biden tested NEGATIVE for the coronavirus.

The former vice president announced his results the day after Pres… https://t.co/eWfLMpUG1R","['joe', 'biden', 'tested', 'negative', 'coronavirus', 'former', 'vice', 'president', 'announced', 'results', 'day']",-1,0.27,0.73,0.0,-0.5719,3.0,1.0,1.0,1.0,0.0
Soncomedy,@gnuseibeh @realDonaldTrump @JoeBiden Hahaha everyone has to act with class except trump right? If this happened to… https://t.co/S9O7DgV67U,"['hahaha', 'everyone', 'act', 'class', 'except', 'trump', 'right', 'happened']",1,0.0,0.66,0.34,0.5574,2.0,0.0,3.0,1.0,0.0
zgent,I’m confused as to why Biden is pulling his negative ads of Trump? @JoeBiden #TrumpHasCovid,"['confused', 'biden', 'pulling', 'negative', 'ads', 'trump', 'trumphascovid']",-1,0.545,0.455,0.0,-0.7184,3.0,1.0,3.0,1.0,1.0
drjohnny__,"Donald Trump has COVID-19. Full suit &amp; tie; no days off. 

Joe Biden put a lid on his day at 10am after finishing h… https://t.co/Nb0e1Ctrnb","['donald', 'trump', 'full', 'suit', 'amp', 'tie', 'days', 'joe', 'biden', 'put', 'lid', 'day', 'finishing']",1,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0
jidgeMist,"@gnuseibeh @realDonaldTrump @JoeBiden GTFOH. Besides the fact that you’re disrespecting the US Constitution, Trump… https://t.co/KghqVT9uI8","['gtfoh', 'besides', 'fact', 'disrespecting', 'constitution']",0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
dmbdmg,@gnuseibeh @realDonaldTrump @JoeBiden It has nothing to do with Biden being a gentleman. Our choices have consequen… https://t.co/kLpTWBh3q3,"['nothing', 'biden', 'gentleman', 'choices']",0,0.0,1.0,0.0,0.0,3.0,2.0,5.0,1.0,0.0
cindycd2010,@johnysonthespot @JoeBiden @realDonaldTrump Trump would be making fun of him still bc Biden wore masks... just like… https://t.co/pPIyqJGo4X,"['trump', 'would', 'making', 'fun', 'still', 'biden', 'wore', 'masks']",1,0.0,0.68,0.32,0.5106,3.0,1.0,3.0,0.0,1.0
DouglassWillia9,@chriswallace @JoeBiden @KamalaHarris @GregAbbott_TX @RonDeSantisFL @realDonaldTrump if Donald Trump was honest Chr… https://t.co/ocQ1e0qYTL,"['donald', 'trump', 'honest']",1,0.0,0.377,0.623,0.5106,2.0,0.0,1.0,1.0,0.0
JB72354313,@gnuseibeh @FridaGhitis @realDonaldTrump @JoeBiden He doesn’t need to offer shit. Trump couldn’t postpone a Supreme… https://t.co/pNrz783iK3,"['need', 'offer', 'shit', 'trump', 'postpone']",-1,0.647,0.353,0.0,-0.6705,2.0,1.0,2.0,1.0,0.0
ps9714,@JoeBiden Joe Biden is a better man than I will ever be. And that's what I want in a President. #BidenHarris2020,"['joe', 'biden', 'good', 'man', 'ever', 'want', 'president']",1,0.0,0.543,0.457,0.4939,2.0,2.0,3.0,2.0,1.0
Atpthornton,@gnuseibeh @realDonaldTrump @JoeBiden Joe Biden can’t change the Constitution and it says “1st tues in Nov.” It is… https://t.co/V0Ntz7oH0d,"['joe', 'biden', 'change', 'constitution', 'says', 'tues']",0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0
JustinGardiner,"Next #PresidentialDebate should be virtual. It’s socially distanced and you can mute the one not talking. 
-1- More… https://t.co/b1eIpN1KCv","['next', 'presidentialdebate', 'virtual', 'socially', 'distanced', 'mute', 'one', 'talking']",1,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
suechook,@JoeBiden Has just shown the world the difference between himself and @realDonaldTrump Biden is all class sending h… https://t.co/sTrVOZQzXo,"['shown', 'world', 'difference', 'biden', 'class', 'sending']",0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0
gailXOXO19,Why do ppl think @JoeBiden needs to back down on anything? If he had COVID-19 you know damn well Trump would be out… https://t.co/ddYkpzLP9d,"['ppl', 'think', 'needs', 'back', 'anything', 'know', 'damn', 'well', 'trump', 'would']",0,0.211,0.625,0.164,-0.1531,3.0,1.0,3.0,1.0,2.0
LarryK1152,"Now that @JoeBiden has pulled all negative ads about Trump, how about the Trump campaign pulling the negative Biden… https://t.co/9rj253wVti","['pulled', 'negative', 'ads', 'trump', 'trump', 'campaign', 'pulling', 'negative']",-1,0.552,0.448,0.0,-0.8126,3.0,0.0,3.0,1.0,2.0
JoannSkoufis1,@ElizabethKlave3 @JoeBiden He is sick. Biden is doing the right thing. Go pray for Trump I’m not supporting him but… https://t.co/8xoC3Lc9Mp,"['sick', 'biden', 'right', 'thing', 'pray', 'trump', 'supporting']",-1,0.264,0.32,0.416,0.2263,2.0,1.0,2.0,1.0,1.0
SylviaPatcas,"It's alright for some.....not so for 200,000 plus 😔
https://t.co/URsXTAwLjS","['alright', 'plus']",0,0.0,0.333,0.667,0.25,2.0,0.0,0.0,1.0,1.0
Mikepike5Rao,"@realDonaldTrump As a trump hater and a biden supporter I have you in my heart. Donald trump, you are a great busin… https://t.co/OfywTe5BwP","['trump', 'hater', 'biden', 'supporter', 'heart', 'donald', 'trump', 'great']",1,0.163,0.233,0.605,0.8225,2.0,2.0,1.0,1.0,0.0
iamjpb,@JoeBiden Mr. Vice President #Biden is a real gentleman.  He stopped running advertisement as #trump goes through C… https://t.co/5tkHUs9BXS,"['vice', 'president', 'biden', 'real', 'gentleman', 'stopped', 'running', 'advertisement', 'trump', 'goes']",1,0.174,0.826,0.0,-0.2263,2.0,1.0,3.0,1.0,0.0
bowiefan,"@JoeBiden wished @realDonaldTrump well. 
Joe Biden just pulled all of his negative ads. Joe Biden is a good and decent man. #Biden2020","['wished', 'well', 'joe', 'biden', 'pulled', 'negative', 'ads', 'joe', 'biden', 'good', 'decent', 'man']",1,0.209,0.508,0.282,0.0772,2.0,1.0,3.0,1.0,1.0
rolandd48125138,@greta @JoeBiden Wow 🤩. Disgraceful corrupt politicians wasting our taxpayers money 💰. Demo rats 🐀 Joe Biden is no… https://t.co/9fHZzmMaYH,"['wow', 'disgraceful', 'corrupt', 'politicians', 'wasting', 'taxpayers', 'money', 'demo', 'rats', 'joe', 'biden']",-1,0.174,0.581,0.245,0.2732,3.0,1.0,3.0,1.0,0.0
Helen_Highly,"And by the way, Trump and entourage refused to wear masks during the debate, which broke the rules established in a… https://t.co/NueabsHTT9","['way', 'trump', 'entourage', 'refused', 'wear', 'masks', 'debate', 'broke', 'rules', 'established']",0,0.385,0.615,0.0,-0.6124,3.0,0.0,3.0,1.0,0.0
michaelvmeloni,Donald Trump is now literally the embodiment of his own massive failure. He’s a walking (for now) campaign ad for Biden/Harris.,"['donald', 'trump', 'literally', 'embodiment', 'massive', 'failure', 'walking', 'campaign']",-1,0.32,0.68,0.0,-0.5106,2.0,1.0,1.0,1.0,1.0
DickShearman,"Because it's not a travel bubble!
Because it's wasn't agreed!
Its just a clash of three word slogans
Coronavirus Au… https://t.co/2SuvMbnEy1","['travel', 'bubble', 'agreed', 'clash', 'three', 'word', 'slogans', 'coronavirus']",0,0.0,0.769,0.231,0.2732,2.0,1.0,2.0,0.0,1.0
CindyMy13178850,"@joncoopertweets @JoeBiden Because trump says he hates, despises BIDEN.","['trump', 'says', 'hates', 'despises', 'biden']",0,0.663,0.337,0.0,-0.7096,3.0,1.0,2.0,0.0,0.0
cheredm,@wolfblitzer While Biden pulled his negative ads today because of a positive diagnosis of the President and First L… https://t.co/DSoJass6iI,"['biden', 'pulled', 'negative', 'ads', 'today', 'positive', 'diagnosis', 'president', 'first']",1,0.259,0.49,0.252,-0.0258,3.0,1.0,1.0,1.0,0.0
GlobalNet21,"Donald Trump to be hospitalized following Covid diagnosis, White House says – live https://t.co/1eVui9qnOX","['donald', 'trump', 'hospitalized', 'following', 'covid', 'diagnosis', 'white', 'house', 'says', 'live']",1,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0
ckkoch3,"@Phillipasoo @RonaldKlain Joe Biden is a good man. 
Donald Trump is not. 
End of story.","['joe', 'biden', 'good', 'man', 'donald', 'trump', 'end', 'story']",1,0.0,0.707,0.293,0.4404,2.0,0.0,1.0,1.0,0.0
ckkoch3,"@johnpavlovitz Joe Biden is a good man.
Donald Trump is not.

End of story.","['joe', 'biden', 'good', 'man', 'donald', 'trump', 'end', 'story']",1,0.0,0.707,0.293,0.4404,2.0,0.0,1.0,1.0,0.0
RayRaypalinkas,Biden seems to think that all of the progress in the last 4 years is not real but what Donald Trump has done in the… https://t.co/ZpkHcLfBy3,"['biden', 'seems', 'think', 'progress', 'last', 'years', 'real', 'donald', 'trump', 'done']",1,0.0,0.763,0.237,0.4215,3.0,1.0,3.0,1.0,1.0
hinderscheit,@Black24Boi @JoeBiden Have some respect for Joe Biden!!!,"['respect', 'joe', 'biden']",0,0.0,0.392,0.608,0.4767,3.0,0.0,1.0,0.0,0.0
EstherAnnePaul1,"@johnysonthespot @JoeBiden @realDonaldTrump If it were flipped, Trump and his cult would behave badly. I don’t thin… https://t.co/hnVGDVJj4Z","['flipped', 'trump', 'cult', 'would', 'behave', 'badly']",-1,0.383,0.617,0.0,-0.4767,2.0,2.0,3.0,1.0,0.0
vsansome,@JoeBiden does not need to nor he stop his campaign. Trump would be laughing and make Biden the butt of jokes at hi… https://t.co/6X94Lx8H5Y,"['need', 'stop', 'campaign', 'trump', 'would', 'laughing', 'make', 'biden', 'butt', 'jokes']",0,0.153,0.486,0.361,0.4588,3.0,2.0,3.0,0.0,1.0
itsjimmieontv,Democratic Presidential candidate  Joe Biden sending a unifying message to the country as President Donald Trump ba… https://t.co/HTImjXIily,"['democratic', 'presidential', 'candidate', 'joe', 'biden', 'sending', 'unifying', 'message', 'country', 'president', 'donald', 'trump']",0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0
Helen_Highly,"@Redistrict The question is, is the Trump campaign still running negative ads? Is Donald Trump still broadcasting n… https://t.co/vMW6cKJfcK","['question', 'trump', 'campaign', 'still', 'running', 'negative', 'ads', 'donald', 'trump', 'still', 'broadcasting']",-1,0.27,0.73,0.0,-0.5719,2.0,0.0,2.0,1.0,1.0
DirtyJerseyMatt,"@jmartNYT @maggieNYT @JoeBiden If the tables were turned, Trump would kick Biden when he was down. Guaranteed. Remo… https://t.co/QaBmVfeqSH","['tables', 'turned', 'trump', 'would', 'kick', 'biden', 'guaranteed']",0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0
AKkevi7,@jmartNYT @maggieNYT @JoeBiden Leave it to the vice president Joe Biden to take the highroad. Always acting preside… https://t.co/x8nDiZOonO,"['leave', 'vice', 'president', 'joe', 'biden', 'take', 'highroad', 'always', 'acting']",0,0.13,0.87,0.0,-0.0516,2.0,1.0,2.0,1.0,0.0
bullyboy1000,@DeborahPhalen @Kenny_Sowellfan @JoeBiden well if you are so concerned about getting to the bottom of who Trump owe… https://t.co/SbsV65BsaI,"['well', 'concerned', 'getting', 'bottom', 'trump']",0,0.0,0.656,0.344,0.2732,2.0,2.0,4.0,1.0,1.0
RavenElise3,@Rose04531982 @JoeBiden @SenKamalaHarris @realDonaldTrump I'm sorry you've been misled. Joe has denounced socialism… https://t.co/hjX4jPsK93,"['sorry', 'misled', 'joe', 'denounced']",-1,0.302,0.698,0.0,-0.0772,3.0,0.0,2.0,1.0,1.0
George_Tr0,"If you hate Joe Biden, you hate America. If you support Donald Trump, you hate America. https://t.co/ys3pvu7nS1","['hate', 'joe', 'biden', 'hate', 'america', 'support', 'donald', 'trump', 'hate', 'america']",-1,0.561,0.303,0.136,-0.8555,2.0,1.0,1.0,0.0,0.0
FrankCCorcoran2,"@JoeBiden This is why Senator Lindsey Graham call Joe Biden the most decent man in Politics. As Lindsey says, “if y… https://t.co/MnoRgAQ8r6","['senator', 'lindsey', 'graham', 'call', 'joe', 'biden', 'decent', 'man', 'politics', 'lindsey', 'says']",1,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0
copperas,@DrBiden  @JoeBiden Thank God for Joes physical condition and his common sense approach to masks and science.  We a… https://t.co/cFoZmjCJDC,"['thank', 'god', 'joes', 'physical', 'condition', 'common', 'sense', 'approach', 'masks', 'science']",-1,0.0,0.635,0.365,0.5574,3.0,2.0,1.0,1.0,0.0
miketheidealist,This can not be stated enough. Joe Biden is a better human than Donald Trump. https://t.co/PSHDCc1PvS,"['stated', 'enough', 'joe', 'biden', 'good', 'human', 'donald', 'trump']",1,0.0,0.707,0.293,0.4404,2.0,0.0,3.0,2.0,1.0
amiKozak,@realDonaldTrump Vs @JoeBiden 2020 #debate RECAP w/ #chriswallace #Debates2020 #debate #trump #biden #TrumpCovid… https://t.co/k3ocvdrlQD,"['debate', 'recap', 'chriswallace', 'debate', 'trump', 'biden']",0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
trelliage,@P_Joy64 @JoeBiden Joe Biden is also a healthier person than Trump. Trump is using this for a pity vote. #TrumpIsALoser,"['joe', 'biden', 'also', 'healthy', 'person', 'trump', 'trump', 'using', 'pity', 'vote', 'trumpisaloser']",1,0.158,0.647,0.194,0.128,2.0,0.0,2.0,2.0,1.0
barrett_sisters,"As we've said, this is NO JOKE! The country's in an even more Terrible position because of Trump, so let's stop the… https://t.co/o0Y80ya2Ay","['said', 'joke', 'country', 'even', 'terrible', 'position', 'trump', 'let', 'stop']",-1,0.393,0.444,0.163,-0.4767,2.0,0.0,1.0,1.0,2.0
langstile,"In contrast Joe Biden has sent, on behalf of himself and Jill Biden, a pleasant get we’ll wish to Donald Trump","['contrast', 'joe', 'biden', 'sent', 'behalf', 'jill', 'biden', 'pleasant', 'get', 'wish', 'donald', 'trump']",1,0.0,0.625,0.375,0.7184,2.0,1.0,2.0,1.0,0.0
DaGoddess06,@UROCKlive1 @brad_dickson @JoeBiden Nope! Hell Trump is so low he brought Hunters drug addiction up at the debate!… https://t.co/iPnZV9lwEQ,"['nope', 'hell', 'trump', 'low', 'brought', 'hunters', 'drug', 'addiction', 'debate']",0,0.0,0.561,0.439,0.6681,2.0,1.0,2.0,1.0,1.0
dkl_stuff,No bleach then? https://t.co/9bV5Blko3n,['bleach'],0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
bullyboy1000,@NewKangaroo @Kenny_Sowellfan @JoeBiden trump never sniffed a billion dollars his businesses are gushing cash and h… https://t.co/Fcyvkf7mEd,"['trump', 'never', 'sniffed', 'billion', 'dollars', 'businesses', 'gushing', 'cash']",0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0
bryanbehar,"By the way, I’m totally not surprised that Joe Biden has sent gracious well-wishes to the President and his wife.… https://t.co/ycZDdemkqI","['way', 'totally', 'surprised', 'joe', 'biden', 'sent', 'gracious', 'president']",1,0.0,0.509,0.491,0.6997,3.0,1.0,2.0,1.0,1.0
CatskillsGrrl,@ChrisDJackson @fred_guttenberg @JoeBiden Agreed. Joe Biden is a good man.,"['agreed', 'joe', 'biden', 'good', 'man']",1,0.0,0.375,0.625,0.6124,2.0,0.0,1.0,1.0,0.0
thejoshterror,I didn't 100% support Joe Biden till today. He just earned my support without exception. His words on essential wor… https://t.co/czZCRWhQEu,"['support', 'joe', 'biden', 'till', 'today', 'earned', 'support', 'without', 'exception', 'words', 'essential']",0,0.0,0.625,0.375,0.6597,3.0,2.0,3.0,1.0,1.0
WFLAJustin,"“This is not a matter of politics. It’s a bracing reminder to all of us that we have to take this virus seriously,”… https://t.co/Uc5sw4XkDx","['matter', 'politics', 'bracing', 'reminder', 'take', 'virus', 'seriously']",-1,0.218,0.641,0.141,-0.1531,2.0,1.0,3.0,0.0,1.0
